Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Machine failure
H,298.00762150880803,308.7639327994974,1676.4190483747466,47.57700841300203,127.15115099670071,None,0
H,300.6992995142949,310.1924121644277,1493.2620656591075,42.00603185331116,5.972487923604552,None,0
L,300.4020670074331,311.7740190581123,1587.2620861284597,36.16179448717579,223.86332552498968,OSF,1
L,304.2206853041927,314.1513515960434,1528.847586447406,40.06631729845079,133.92131015684302,None,0
L,298.7503775909282,309.4449231428864,1858.3774888149424,52.979568402350445,184.26684710152472,None,0
M,302.8802202401383,314.07562673906125,1425.8876494264669,38.28180163907466,105.87620277420271,None,0
M,300.7048458287686,311.8199701442636,1362.5859603980275,53.09107520853025,46.220818176155255,None,0
L,298.67795623691455,309.03878464531635,1676.1461806222455,38.80033500891452,116.3933264484355,TWF,1
L,301.5984929150345,312.41783982141703,1314.1640369314566,25.875728655500566,71.91808761316327,None,0
L,301.1314770089079,312.8731376728802,1578.431561116509,38.532596222967655,74.1838596967332,None,0
L,300.0716865897161,310.58528782369075,1466.082169266169,25.096943148554505,160.9695303264537,None,0
H,300.53259071288124,309.80294431081967,1479.7358630916133,36.82287905494978,23.519913763801135,None,0
M,298.80602593790894,309.3890766688728,1987.4609248020338,36.43881598996866,99.25363303414613,None,0
L,298.348425749491,308.3111445314714,1746.8173489844469,58.16855657907862,136.6613485297907,None,0
L,301.51888434764516,309.1708832132408,1704.3159066638864,56.093676409173774,177.46436810664622,None,0
L,299.55212115137346,310.01411917507653,1606.1141280953946,40.8539778307506,158.22481566138828,None,0
H,299.83983400350184,309.95648465351746,1361.697175711965,52.11356431470688,221.56164267763828,TWF,1
L,300.55964319188854,311.716060963386,1552.296337347544,36.02257509974339,248.09607063234742,PWF,1
L,300.5305766895676,309.7804830320793,1616.664860165734,25.7275604807574,234.3558560036954,TWF,1
L,297.14134705805185,305.6356373956725,1539.7970860278738,45.278265527475746,191.03809319962917,None,0
M,302.5725041729097,312.74118503232023,1518.9500654687922,43.613827278014874,171.50381371319426,None,0
M,300.24236430380137,310.6225416914068,1420.510140242119,30.624704420018546,8.857921027073557,None,0
M,299.5946934743557,309.68852641974127,1554.6917299362565,31.066973903529085,133.37470316919308,None,0
L,300.8616920103395,310.8824006940249,1394.8857297092948,49.39566763892309,165.9292252846824,None,0
L,300.47308438722973,309.4043574330234,1640.684635913452,23.164699970267243,103.23501198374885,None,0
L,301.5341253789794,311.3952082420045,1096.8457597684726,45.58181075720592,96.1991532061526,None,0
M,301.0759673443019,310.72756151479746,1771.7487132899885,36.85524202852825,135.6316207915403,None,0
L,301.43569245799256,312.50840119876,1237.666819626422,45.59563606730097,226.6599795986443,HDF,1
L,302.701987811455,313.0813131754856,1286.5489951860886,49.88305727290704,65.23209228116717,None,0
M,301.76724909794194,311.4892519761967,1581.770837124336,31.25676185324345,99.76370526824229,None,0
M,299.6790275593429,311.40291243576564,1607.9883660709324,28.598275182003963,163.2719516622674,None,0
L,297.75419768784633,307.4852900116313,1915.6555952808737,54.66286421296742,46.50181499151826,None,0
L,303.33559586600904,313.8933825898952,1559.256905861825,39.42813605976514,208.72589512941346,HDF,1
L,299.5245532533058,309.3576319197165,1491.9090468014333,43.27747836053216,166.51680114703743,None,0
M,299.053785173279,310.684937688307,1538.2598757085648,49.10770703451842,88.06551492910991,None,0
M,296.52654636447113,306.6134061402847,1818.0975522575557,30.387119737186236,180.54175120620107,None,0
L,300.67694621062424,310.7933604385149,1984.879998132876,49.01961873692347,69.83663433611164,None,0
L,300.29777320790754,310.1579028491348,1463.039940218203,46.40153206045042,193.61522418371382,None,0
M,296.969770127501,307.16628205350224,1608.5544832344224,54.70022865149113,17.672013264293128,None,0
M,300.9065480842664,312.1060859229143,1485.1221631008946,54.525829793141064,106.68799684418542,None,0
L,299.00361615859714,309.8494600032818,1481.1467317492268,40.63436533482068,65.40971446576124,None,0
L,305.3806300145774,315.4087061956935,1875.8101247729535,47.53056176623194,204.1750968366914,HDF,1
L,298.86127761581827,310.5626027222749,1314.8536552273022,40.44551204637733,188.18676573320462,None,0
L,299.1296133356044,310.00259897694696,1033.1437582233343,41.45244155598889,210.46534514029727,TWF,1
H,298.2504475514913,307.81226643229394,1563.4888718093107,28.71140822737793,162.89076052555268,None,0
M,302.55575304208395,311.17540468835,1740.2013057524148,37.755048337273024,198.830604404076,None,0
M,299.2544484110705,308.8394346092739,1543.979325250206,22.05234798782477,109.69706731212555,None,0
L,298.550171692469,308.96352047101925,1600.4407102416023,38.625195370991676,169.51435402547494,None,0
M,301.41391001984107,312.0111103904725,1650.4786762253786,53.20042761351565,7.7794172549189025,None,0
L,297.23929412917363,308.59843181247567,1522.182214681921,47.77929251736377,220.18115213488133,HDF,1
L,301.2502210924979,310.1556751173789,1611.261524689665,41.12248137840002,171.19341280075793,None,0
L,303.5627994332017,313.1236440992549,1607.922379730732,37.97955143061107,216.52411442962492,TWF,1
L,301.13321566567015,309.95557299579565,1108.2790805521024,34.596800449914085,192.7147169048474,None,0
M,301.27579663251987,309.93699742094043,1522.7733787459583,30.814898845235838,71.59417023531586,None,0
L,301.740120433815,311.11230168786165,1185.4434334081004,48.18668918129643,68.22005739860212,None,0
L,303.41941605735104,313.78602830164505,1492.3656989785156,24.64966082711733,199.9096943933803,None,0
L,302.41978792003823,313.19118235492857,1400.9438102321133,24.419909258877485,46.177297955326075,None,0
L,300.879339444546,309.93098533792437,1706.8022508735655,49.043578129400125,27.66530020710861,None,0
L,301.807782801272,310.9985068818848,1548.8825518419994,42.07853101714193,3.760551248645716,None,0
L,298.2281301490698,306.44830697374636,1594.6385692176457,40.44825298803221,74.60701147966361,None,0
M,301.55258718149463,311.7669393897716,1461.7098564075498,42.07060584029735,24.816262642299275,None,0
L,297.9888880576325,307.25674915566174,1710.4362525212725,60.100857128000705,200.42163252419124,OSF,1
L,299.26595516273676,310.9289865409486,1180.5349318954532,40.56038821675541,121.13595774543745,None,0
L,293.8348756497135,304.2446844493631,1320.899509575732,42.932905387982515,63.1288060358251,None,0
M,300.80285931873493,310.63141357527815,1757.2614243217606,60.58058035261152,150.52173454794828,None,0
L,298.7122559777833,308.07114355023884,1412.8703001735632,39.364088073534596,17.588104999242017,None,0
L,302.2222904304089,310.7276202102147,1070.8335989658228,57.263179432912914,181.53031282087537,None,0
L,300.7803852212108,309.41251344426536,1790.528255322777,18.92987898291743,125.34826123536536,None,0
L,302.2481917894032,311.62605083483106,1715.3872142719595,28.38119836650271,1.6190923070022456,None,0
L,297.83280691065494,307.13390402863064,1642.1938813221466,33.32028081910073,79.80428822868984,None,0
M,302.07677207431925,311.07760023147324,1518.8812013903405,45.83991786943001,187.5480933473242,None,0
M,304.21171268872666,314.588807416169,1832.1494036317395,57.73990422953569,47.0287926208954,None,0
L,301.5283165998638,312.04258219227864,1751.7236858125002,34.0918078796939,240.4693144679805,TWF,1
M,301.5806980173846,311.1220656200828,1809.571213758402,49.78252418403004,224.1572860802837,OSF,1
M,300.3391953527899,312.2743476210552,1639.1000960894462,62.37225074435425,194.55968219898853,None,0
L,298.95066243886924,307.20393307235315,1524.5591702502163,55.64760673525323,19.63708962507882,None,0
L,301.52238474540303,311.5805486443753,1420.1670257970402,35.96126600628651,88.45932440834497,None,0
L,296.9878341791959,306.769253975108,1246.2152315068256,48.68562840691069,74.54933627722762,None,0
L,299.1644897501584,308.61378886819114,1600.409123093269,43.39406679931178,34.40632960219228,None,0
M,296.45788639532566,305.7602235493126,1617.071466959121,33.40548900293019,249.9047237717109,HDF,1
M,298.59268724536986,308.5857273624575,1430.0437336185353,44.27293114953134,36.799408738197954,None,0
H,301.2840901837871,311.05856235646536,1622.7362056233267,35.261900977342144,78.83188663575,None,0
M,301.01078675244094,310.61891022532836,1433.5644336801713,41.2435364917143,220.03536314192655,HDF,1
L,300.10182739107097,308.8031077560816,1673.4855382693922,26.216022890821932,36.09634019963795,None,0
L,300.34080198812404,308.72269017031357,1323.5785413714561,22.370690130946166,117.38199298843269,None,0
M,296.2282707642716,305.939754289076,1288.9776929982597,37.134631072042104,243.9225326748674,TWF,1
L,299.25487543885816,308.8527793343616,1451.8842545562704,43.181415619717164,61.82212074143478,None,0
M,298.63729678712957,308.4402599268527,1665.7570791004573,28.721363184296457,175.76455424239575,None,0
M,298.6818806189709,308.5732588210814,1268.2429070681953,45.26295254386649,20.009912093945232,None,0
M,301.1991572556275,310.67665491374464,1709.937403801839,40.427495125305846,150.21798531207202,None,0
M,298.2789853469894,308.06657792317117,1171.4823731229576,46.50251688183285,84.76238327470587,None,0
L,298.7906382997452,307.9371099916417,1450.650824881142,49.4563855535895,174.89113300681714,None,0
M,295.82586150858094,307.34980731774425,1217.384774579472,53.43576642959254,108.22250135881924,None,0
M,299.41175363924765,308.6120134910977,978.0201271633535,46.03272060870603,74.74966163866515,None,0
L,297.82432490457273,307.4533441951074,1573.2903609550508,37.047356590541675,136.5019713335459,None,0
M,300.1584058573793,309.4346170682654,1464.437778273777,41.88862754092259,34.92172823017997,None,0
L,298.0977839065151,307.35720236631016,1220.5802134339021,63.291809311716996,203.60799266212845,TWF,1
H,300.20908449109845,310.2337260577364,1396.677228403044,49.85464711832194,187.67734799540196,None,0
L,299.71062847851533,309.6083942686323,1588.3650453858627,40.715360646614194,136.24204289337524,None,0
L,303.3440835460846,312.8846231557094,1426.3700666021662,38.49466193959478,91.76207532434871,None,0
L,300.9944359609064,310.7109599693521,1460.2637768863203,34.01760633363475,228.8065401723222,TWF,1
M,296.3207242548754,305.60091070388216,1420.30868593539,28.128014474096542,158.6145999993534,None,0
L,297.4702223117946,307.87194794952075,1383.5395737140082,57.08113369900081,71.2000331028792,None,0
L,300.1104160179847,312.16560876057537,1380.9325450513845,44.784990480150476,201.67715217230983,TWF,1
L,298.1403041032147,307.2654628259815,1375.060526740853,27.31145850148675,158.75492543316574,None,0
H,294.0632631395283,304.4572263632629,1349.3714247853852,38.74661409295039,31.753154136710453,None,0
L,302.6990926276675,312.7440415846882,1296.5410804618396,52.7048846769409,28.55831115218252,None,0
L,301.4404480338108,312.1090777919434,1424.0575364564343,35.53059842429101,234.52625485840917,HDF,1
M,301.04195374698355,311.7387467074796,1372.0144295343966,31.855133331709908,71.97799528098608,None,0
L,298.7853539090582,308.99076660627685,1285.6602738968613,43.56768790339482,165.87064983036024,HDF,1
H,300.8553535420199,310.81553296590477,1653.2029310713906,46.58150383183418,9.108468266852633,None,0
L,298.5912793515582,308.1568291519098,1746.5271943833432,35.54317100186407,139.12548420136184,None,0
M,300.4097146004354,309.6447542473268,1499.97944507932,34.004614145915156,57.78215944608614,None,0
L,298.15883354832704,308.06198788737527,1513.2945975861678,44.605871171140016,34.90656733923917,None,0
L,303.032576901112,311.7479880696943,1361.4872068260804,28.751546735751223,193.37578140856533,None,0
M,296.8595266918363,306.2656707017189,1713.4062713581995,34.61798036975427,202.3856642348904,HDF,1
L,302.46456765902167,313.57142128349426,1847.636223015268,38.79640751903776,178.8030584666361,None,0
M,300.0778316560347,310.1763438771144,1467.2412341948677,47.390320529073875,2.796711285380171,None,0
L,299.02106600931603,309.9137304282516,1395.7106943214956,35.72326914536027,71.22730391082099,None,0
L,300.3340058433915,311.8036497300499,1568.2950531909692,45.6328690498931,90.24031660912429,None,0
L,301.4666960143564,311.2896665584416,1525.786208807678,51.66035006249253,172.71255596290794,None,0
H,302.7334934733888,312.94081930758244,1399.968904908542,34.935619559917285,188.88592041902788,None,0
L,300.62628604626707,310.32444015211433,1594.23916660647,72.22928442485552,156.96373050697824,TWF,1
L,298.21860782947545,307.40600206899984,1687.6315214779795,54.195789084210034,197.27208618450538,None,0
L,300.11126024753156,309.15829198819915,1342.836319735044,42.72453301292511,106.82496945486616,None,0
L,303.6335864733247,314.4767368459212,2008.4067959431209,38.18213477891039,135.46124745919278,None,0
L,302.69535617102525,312.9039834515109,1193.4115685804345,34.446801144579275,16.06254376930699,None,0
H,301.81752695624874,313.6641300283298,1329.6618547318199,56.61270012255197,106.79081163635622,TWF,1
L,301.5913740402448,312.56342605316866,1546.7936060604727,42.10499706326905,108.15827837403857,None,0
M,301.3989001812131,310.66768719167675,1949.3746236753097,25.61180702473343,152.8800273920659,None,0
L,302.3175096690197,313.1578518492465,1387.481861663875,22.87878267667513,94.47408816957909,None,0
M,299.0867424285562,308.78166688945396,1286.8507374808826,41.12441659360581,59.613746762871564,None,0
H,297.28982786845,308.506687577579,1609.848295685749,41.34445369816413,59.399072315166194,None,0
L,300.13800700147414,309.65167312423114,1450.281118456386,30.830292318162208,33.468223683639245,None,0
H,298.3648368264446,307.31241086620196,1633.0511389908863,24.855631791487816,175.25566252372948,None,0
L,297.88995848924566,307.09420341218424,1485.843890019916,20.369111039471758,155.64209526381987,None,0
H,298.55944284682414,307.81477794440923,1328.566691574009,32.40669928821157,144.8124799851124,None,0
M,304.9706278490674,314.13037608444876,1969.775194082846,36.372519450566315,132.7549073163592,None,0
L,300.2722492681517,309.6996409925466,909.1218801838561,46.91771235429652,91.88437471664346,None,0
L,300.72381567272197,311.5805075430472,1864.0477500699544,38.69666041049795,192.17921665768256,None,0
L,297.5552743859915,309.3513185942577,1686.6523808467855,50.6398722851157,230.50604126815466,PWF,1
L,296.31249408241473,304.9823045668612,1350.882141694557,46.05071496010686,109.99729729960744,None,0
L,298.3618947137624,309.62540775659556,1874.484020966753,45.132300608432764,102.27215148672364,None,0
L,302.8763911704175,312.39868745444306,1225.716160151148,49.792486442999724,40.68188927111333,None,0
L,300.66855093215304,311.01643346335527,1701.622192401505,26.13305435503856,167.67720132850428,None,0
M,301.1971901828888,309.5430441523155,1083.470977390578,34.63756149195509,139.52306584445336,None,0
L,301.4771320784041,312.00116709574894,1270.824361405925,64.0141452734832,246.999499059452,TWF,1
L,298.8173012404034,306.81198884358736,1270.3276348704246,20.937729083568602,146.0807916924895,None,0
M,302.77593116794674,313.0898662402569,1349.8686679142402,37.022074619346206,72.1527165487223,None,0
L,298.7343848015556,308.99164084858495,1502.3162230757316,44.76148662413734,140.73516543198053,None,0
L,302.8124647185251,313.0034723528206,1334.8047271783685,21.230630241733216,246.1738081802696,PWF,1
